Ano;Região;UF;Estado;Organização Acadêmica;Instituicao;Instituição (Nome);Resultado Primário (Cidadã);Despesa empenhada;Despesa liquidada;Despesa paga;Despesa liq&RP;Despesa empenhada a liquidar;Crédito Disponível
2024;Norte;PA;Pará;Universidades Federais;EMUFPA;Escola de Música da UFPA;Emenda de Bancada;;;;1147604,20;;1000000,00
2024;Norte;PA;Pará;Universidades Federais;ETDUFPA;Escola de Teatro e Dança da UFPA;Discricionário;11662919,64;11657992,33;11657992,33;13283172,33;4927,31;8404077,90
2024;Norte;PA;Pará;Universidades Federais;ETDUFPA;Escola de Teatro e Dança da UFPA;Emenda de Bancada;;;;1147604,20;;1000000,00
2024;Norte;RO;Rondônia;"Institutos Federais, Cefet's e Colégio Pedro II";IFRO;Instituto Federal de Rondônia;Discricionário;42867998,04;17971765,80;17434972,19;30314591,33;24896232,24;8337804,13
2024;Norte;RO;Rondônia;"Institutos Federais, Cefet's e Colégio Pedro II";IFRO;Instituto Federal de Rondônia;Emenda de Bancada;27948816,54;17146281,25;9723196,94;23333222,44;10802535,29;38853659,46
2024;Norte;RO;Rondônia;"Institutos Federais, Cefet's e Colégio Pedro II";IFRO;Instituto Federal de Rondônia;Emenda de Relator;;;;5480,15;;
2024;Norte;RO;Rondônia;"Institutos Federais, Cefet's e Colégio Pedro II";IFRO;Instituto Federal de Rondônia;Emenda Individual;;;;104915,55;;130000,00
2024;Norte;RO;Rondônia;"Institutos Federais, Cefet's e Colégio Pedro II";IFRO;Instituto Federal de Rondônia;Financeiro;32529539,00;14946253,12;14946253,12;14946253,12;17583285,88;37021,00
2024;Norte;RO;Rondônia;"Institutos Federais, Cefet's e Colégio Pedro II";IFRO;Instituto Federal de Rondônia;Obrigatório;199683155,16;98839941,97;94221016,52;99165782,36;100843213,19;13395225,84
2024;Norte;RR;Roraima;"Institutos Federais, Cefet's e Colégio Pedro II";IFRR;Instituto Federal de Roraima;Discricionário;36123892,11;25679210,64;6121316,87;34026345,46;10444681,47;7317147,01
2024;Norte;RR;Roraima;"Institutos Federais, Cefet's e Colégio Pedro II";IFRR;Instituto Federal de Roraima;Emenda de Bancada;;;;2025272,58;;
2024;Norte;RR;Roraima;"Institutos Federais, Cefet's e Colégio Pedro II";IFRR;Instituto Federal de Roraima;Emenda Individual;;;;931256,69;;
2024;Norte;RR;Roraima;"Institutos Federais, Cefet's e Colégio Pedro II";IFRR;Instituto Federal de Roraima;Financeiro;10000000,00;8354027,80;8354027,80;8354027,80;1645972,20;8019338,00
2024;Norte;RR;Roraima;"Institutos Federais, Cefet's e Colégio Pedro II";IFRR;Instituto Federal de Roraima;Obrigatório;85524039,40;63997828,18;62624355,46;64086087,61;21526211,22;48861774,60
2024;Norte;RR;Roraima;Universidades Federais;UFRR - EAGRO;Escola Agrotécnica da UFRR;Discricionário;4070631,78;2428140,16;2344304,90;4841277,41;1642491,62;10999,90
2024;Norte;RR;Roraima;Universidades Federais;UFRR - EAGRO;Escola Agrotécnica da UFRR;Emenda de Comissão;;;;74883,98;;
2024;Norte;TO;Tocantins;"Institutos Federais, Cefet's e Colégio Pedro II";IFTO;Instituto Federal do Tocantins;Discricionário;31385882,67;16609850,02;15111728,61;27981105,70;14776032,65;18331724,23
2024;Norte;TO;Tocantins;"Institutos Federais, Cefet's e Colégio Pedro II";IFTO;Instituto Federal do Tocantins;Emenda de Bancada;;;;76139,25;;
2024;Norte;TO;Tocantins;"Institutos Federais, Cefet's e Colégio Pedro II";IFTO;Instituto Federal do Tocantins;Emenda Individual;;;;109560,02;;1100000,00
2024;Norte;TO;Tocantins;"Institutos Federais, Cefet's e Colégio Pedro II";IFTO;Instituto Federal do Tocantins;Financeiro;39367084,00;18160669,76;18160669,76;18160669,76;21206414,24;
2024;Norte;TO;Tocantins;"Institutos Federais, Cefet's e Colégio Pedro II";IFTO;Instituto Federal do Tocantins;Obrigatório;219108087,38;110553309,10;107498996,14;110852159,04;108554778,28;19760146,62
2024;Norte;TO;Tocantins;"Institutos Federais, Cefet's e Colégio Pedro II";IFTO;Instituto Federal do Tocantins;Recurso do PAC;3972256,09;95687,53;65821,50;95687,53;3876568,56;1700000,00
2024;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Discricionário;91913448,64;42988700,98;41458602,19;67146252,10;48924747,66;26313115,90
2024;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Emenda de Bancada;46924766,04;10937697,85;8185434,06;24439224,91;35987068,19;42825233,96
2024;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Emenda de Comissão;;;;2857218,00;;
2024;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Emenda Individual;5000000,00;322074,04;;491296,50;4677925,96;
2024;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Financeiro;50000000,00;46060121,36;46060121,36;46060121,36;3939878,64;48646807,00
2024;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Obrigatório;438239547,12;319713567,95;305066515,37;320449598,24;118525979,17;244063774,88
2024;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Recurso do PAC;4000000,00;1593823,66;1593823,66;1593823,66;2406176,34;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Discricionário;43764814,66;28786583,11;27073451,13;32966949,45;14978231,55;19241336,60
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Emenda de Bancada;;;;355429,00;;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Emenda de Comissão;;;;1635422,91;;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Emenda Individual;;;;600759,99;;1050000,00
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Financeiro;55011569,22;26107405,94;26107405,94;26107405,94;28904163,28;1710213,78
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Obrigatório;444415999,71;213779171,53;204038662,93;213941352,22;230636828,18;16164733,29
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Discricionário;26700776,15;8562998,10;9283330,28;23762889,67;18137778,05;23202099,48
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Emenda de Bancada;;;;269544,88;;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Emenda de Comissão;;;;1078997,42;;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Emenda Individual;266142,44;112887,97;73015,29;537391,23;153254,47;2047857,56
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Financeiro;20891336,66;20024818,14;20024818,14;20024818,14;866518,52;22648921,34
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Obrigatório;146104939,33;138717308,89;135542097,11;138962982,52;7387630,44;149540191,67
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Discricionário;43744494,62;17909547,03;17116835,90;39475191,98;25834947,59;37873627,59
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Emenda de Bancada;;;;498491,67;;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Emenda de Comissão;;;;2179017,41;;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Emenda Individual;426148,04;2951,59;1668,65;907831,64;423196,45;1523851,96
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Financeiro;57975880,00;26650344,26;26650344,26;26650344,26;31325535,74;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Obrigatório;421598674,79;197018292,49;192325838,61;197353306,59;224580382,30;1483613,21
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Recurso do PAC;3288494,43;647614,64;647614,64;647614,64;2640879,79;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Discricionário;40163674,20;17244296,89;15914367,31;27233148,91;22919377,31;18102112,76
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Emenda de Bancada;;;;2101234,58;;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Emenda de Comissão;;;;210100,00;;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Emenda Individual;762375,60;7762,05;;2623349,37;754613,55;3737624,40
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Financeiro;38000000,00;18272343,84;18272343,84;18272343,84;19727656,16;1717405,00
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Obrigatório;227664284,44;125110335,13;122183506,55;125406100,09;102553949,31;40703436,56
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Recurso do PAC;1196849,26;;;;1196849,26;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Discricionário;36814625,65;19368929,15;18514442,07;38020442,34;17445696,50;25768945,90
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Emenda de Bancada;;;;708883,69;;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Emenda de Comissão;;;;2245922,87;;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Emenda Individual;;;;900004,27;;500000,00
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Financeiro;36010000,00;16868805,32;16868805,32;16868805,32;19141194,68;730397,00
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Obrigatório;243628551,67;124872472,39;121917881,12;125390986,82;118756079,28;27777898,33
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Recurso do PAC;2128854,87;128854,87;128854,87;128854,87;2000000,00;505855,45
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Discricionário;28383181,73;9209705,24;8572089,92;22970640,51;19173476,49;11508446,51
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Emenda de Bancada;;;;240547,71;;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Emenda de Comissão;;;;1657244,57;;
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Emenda Individual;525000,00;;;184000,00;525000,00;689000,00
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Financeiro;36445490,28;16733505,89;16733505,89;16733505,89;19711984,39;0,72
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Obrigatório;237132735,00;113905583,84;111139293,79;114108297,78;123227151,16;5354710,00
2024;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Recurso do PAC;838854,18;551599,63;515280,05;551599,63;287254,55;
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - COLTEC;Colégio Técnico da UFMG;Discricionário;34357759,73;20369893,89;19486678,87;27087691,97;13987865,84;209723,49
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - COLTEC;Colégio Técnico da UFMG;Emenda de Bancada;;;;901666,93;;
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - COLTEC;Colégio Técnico da UFMG;Emenda de Comissão;;;;155,00;;
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - TU;Teatro Universitário da UFMG;Discricionário;34357759,73;20369893,89;19486678,87;27087691,97;13987865,84;209723,49
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - TU;Teatro Universitário da UFMG;Emenda de Bancada;;;;901666,93;;
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - TU;Teatro Universitário da UFMG;Emenda de Comissão;;;;155,00;;
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFTM-CEFORES;Centro de Formação Especial em Saúde da UFTM;Discricionário;13950459,14;8262195,77;7887964,45;8752128,07;5688263,37;77127,00
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFTM-CEFORES;Centro de Formação Especial em Saúde da UFTM;Emenda de Bancada;;;;1006262,00;;
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFTM-CEFORES;Centro de Formação Especial em Saúde da UFTM;Emenda Individual;;;;;;200000,00
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFU - ESTES;Escola Técnica de Saúde da UFU;Discricionário;20849892,09;11931291,22;11755494,50;28425519,34;8918600,87;290658,05
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFU - ESTES;Escola Técnica de Saúde da UFU;Emenda de Bancada;;;;1645834,00;;
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFU - ESTES;Escola Técnica de Saúde da UFU;Emenda de Comissão;;;;59370,20;;
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFV - CEDAF;Centro de Ensino e Desenvolvimento Agrário da UFV;Discricionário;3489366,17;2127017,81;2127017,81;6908714,01;1362348,36;4116,70
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFV - CEDAF;Centro de Ensino e Desenvolvimento Agrário da UFV;Emenda de Bancada;;;;2611376,91;;
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFV - CEDAF;Centro de Ensino e Desenvolvimento Agrário da UFV;Emenda de Comissão;;;;105323,99;;
2024;Sudeste;MG;Minas Gerais;Universidades Federais;UFV - CEDAF;Centro de Ensino e Desenvolvimento Agrário da UFV;Emenda de Relator;;;;52350,97;;
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-RJ;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;Discricionário;32326717,94;16551324,78;14116028,64;33880660,37;15775393,16;15942823,88
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-RJ;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;Emenda Individual;;;;1370489,39;;1597369,00
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-RJ;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;Financeiro;47841503,29;22115319,84;22115319,84;22128819,36;25726183,45;717656,71
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-RJ;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;Obrigatório;399481557,31;193638942,62;189441523,78;193682582,61;205842614,69;4949905,69
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CPII;Colégio Pedro II;Discricionário;37290119,99;15443216,46;13945902,53;33112894,80;21846903,53;27592262,26
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CPII;Colégio Pedro II;Emenda de Bancada;;;;3826868,00;;
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CPII;Colégio Pedro II;Emenda Individual;182463,20;77480,83;;1086670,46;104982,37;4491969,80
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CPII;Colégio Pedro II;Financeiro;62326984,00;29302105,82;29302105,82;29302105,82;33024878,18;
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CPII;Colégio Pedro II;Obrigatório;547437511,18;350612605,27;343286979,65;350634662,90;196824905,91;173595509,82
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFF;Instituto Federal Fluminense;Discricionário;34196952,47;23052945,79;18504125,85;38929478,60;11144006,68;33427451,41
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFF;Instituto Federal Fluminense;Emenda de Bancada;;;;172555,04;;
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFF;Instituto Federal Fluminense;Emenda Individual;;;;4473693,63;;4100000,00
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFF;Instituto Federal Fluminense;Financeiro;52161309,60;26329326,76;26329326,76;26333712,68;25831982,84;4924789,40
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFF;Instituto Federal Fluminense;Obrigatório;395958248,18;196036913,46;191285085,16;196413150,60;199921334,72;27162433,82
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Discricionário;31643443,77;14572098,28;12599080,97;24899415,57;17071345,49;10752747,99
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Emenda de Bancada;;;;2613229,65;;
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Emenda Individual;593020,37;;;1670034,14;593020,37;4489332,90
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Financeiro;60000000,00;31000274,52;31000274,52;31000274,52;28999725,48;7360740,00
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Obrigatório;328262167,55;203027538,53;193612801,48;203235856,21;125234629,02;105605457,45
2024;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Recurso do PAC;1488835,76;20179,51;;20179,51;1468656,25;11164,24
2024;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Colégio Técnico da UFRRJ;Discricionário;2779919,25;1496541,00;1470354,16;1833374,45;1283378,25;161773,71
2024;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Colégio Técnico da UFRRJ;Emenda de Bancada;1225000,00;;;;1225000,00;
2024;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Colégio Técnico da UFRRJ;Emenda de Relator;;;;5584,20;;
2024;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Colégio Técnico da UFRRJ;Emenda Individual;;;;800000,00;;
2024;Sudeste;SP;São Paulo;"Institutos Federais, Cefet's e Colégio Pedro II";IFSP;Instituto Federal de São Paulo;Discricionário;104046537,80;43216081,09;38983844,20;87724140,87;60830456,71;40639958,31
