Ano;nomeUnidade;nomeUnidadeRecente;Sigla;Região;Estado;Tipo;siglaIES;Nome do Curso;nomeArea;gNP_CPC Contínuo;gNP_Enade;gNP_DocentesDoutores;gNP_DocentesMestres;gNP_IDD;gNP_Infraestrutura;gNP_OrgDidaticoPedagogica;gNP_OportunidadesAmpliacaoFormacao;gNP_RegimeTrabalho;gNB_DocentesDoutores;gNB_DocentesMestres;gNB_IDD;gNB_Infraestrutura;gNB_OrgDidaticoPedagogica;gNB_OportunidadesAmpliacaoFormacao;gNB_RegimeTrabalho;Cursos;Medida CPC
2019;Campus Muzambinho;Campus Muzambinho;IFSULDEMINAS;Sudeste;Minas Gerais;Nota Padronizada;IF SUL DE MINAS;Educação Física;Educação Física (Bacharelado);2,7;2,4;1,6;4,6;2,2;3,4;2,8;3,9;5;0,3;0,94;-1;5,3;5,2;5,2;1;1;2,74
2019;Campus Muzambinho;Campus Muzambinho;IFSULDEMINAS;Sudeste;Minas Gerais;Nota Bruta;IF SUL DE MINAS;Educação Física;Educação Física (Bacharelado);2,7;2,4;1,6;4,6;2,2;3,4;2,8;3,9;5;0,3;0,94;-1;5,3;5,2;5,2;1;1;2,74
2019;Campus Muzambinho;Campus Muzambinho;IFSULDEMINAS;Sudeste;Minas Gerais;Nota Padronizada;IF SUL DE MINAS;Engenharia Agronômica;Agronomia;3,6;3,4;4,4;4;2,8;4;3,8;4,3;5;0,9;0,94;0;5,5;5,4;5,6;1;1;3,65
2019;Campus Muzambinho;Campus Muzambinho;IFSULDEMINAS;Sudeste;Minas Gerais;Nota Bruta;IF SUL DE MINAS;Engenharia Agronômica;Agronomia;3,6;3,4;4,4;4;2,8;4;3,8;4,3;5;0,9;0,94;0;5,5;5,4;5,6;1;1;3,65
2019;Campus Nova Andradina;Campus Nova Andradina;IFMS;Centro-Oeste;Mato Grosso do Sul;Nota Padronizada;IFMS;Agronomia;Agronomia;3,7;3,7;3;4,4;4;3;3,1;2,4;5;0,6;0,96;1,5;5;5,2;4,6;1;1;3,79
2019;Campus Nova Andradina;Campus Nova Andradina;IFMS;Centro-Oeste;Mato Grosso do Sul;Nota Bruta;IFMS;Agronomia;Agronomia;3,7;3,7;3;4,4;4;3;3,1;2,4;5;0,6;0,96;1,5;5;5,2;4,6;1;1;3,79
2019;Campus Palmas;Campus Palmas;IFTO;Norte;Tocantins;Nota Padronizada;IFTO;Agronegócio;Tecnologia em Agronegócios;2,2;2;1,8;4,2;1,9;1,8;0,1;1,8;5;0,4;0,9;-1,5;4,7;4,6;4,4;1;1;2,21
2019;Campus Palmas;Campus Palmas;IFTO;Norte;Tocantins;Nota Bruta;IFTO;Agronegócio;Tecnologia em Agronegócios;2,2;2;1,8;4,2;1,9;1,8;0,1;1,8;5;0,4;0,9;-1,5;4,7;4,6;4,4;1;1;2,21
2019;Campus Palmas;Campus Palmas;IFTO;Norte;Tocantins;Nota Padronizada;IFTO;Engenharia Elétrica;Engenharia Elétrica;2,9;1,9;2;4,4;2,8;4;3,6;3,8;5;0,4;0,94;0,5;5,4;5,2;5;1;1;2,99
2019;Campus Palmas;Campus Palmas;IFTO;Norte;Tocantins;Nota Bruta;IFTO;Engenharia Elétrica;Engenharia Elétrica;2,9;1,9;2;4,4;2,8;4;3,6;3,8;5;0,4;0,94;0,5;5,4;5,2;5;1;1;2,99
2019;Campus Aparecida de Goiânia;Campus Aparecida de Goiânia;IFG;Centro-Oeste;Goiás;Nota Padronizada;IFG;Engenharia Civil;Engenharia Civil;2,7;2,9;2,2;4,6;2,2;1,8;2,2;2,7;5;0,4;0,96;-1;4,3;4,6;4,4;1;1;2,75
2019;Campus Aparecida de Goiânia;Campus Aparecida de Goiânia;IFG;Centro-Oeste;Goiás;Nota Bruta;IFG;Engenharia Civil;Engenharia Civil;2,7;2,9;2,2;4,6;2,2;1,8;2,2;2,7;5;0,4;0,96;-1;4,3;4,6;4,4;1;1;2,75
2019;Campus Paranaguá;Campus Paranaguá;IFPR;Sul;Paraná;Nota Padronizada;IFPR;Gestão Ambiental;Tecnologia em Gestão Ambiental;3,2;2,6;2,2;4,2;3,3;3,4;3,3;3,2;5;0,45;0,88;0,5;5,3;5,2;4,8;1;1;3,25
2019;Campus Paranaguá;Campus Paranaguá;IFPR;Sul;Paraná;Nota Bruta;IFPR;Gestão Ambiental;Tecnologia em Gestão Ambiental;3,2;2,6;2,2;4,2;3,3;3,4;3,3;3,2;5;0,45;0,88;0,5;5,3;5,2;4,8;1;1;3,25
2019;Campus Passo Fundo;Campus Passo Fundo;IFSUL;Sul;Rio Grande do Sul;Nota Padronizada;IFSul;Engenharia Mecânica;Engenharia Mecânica;2,4;2,1;2,4;4,4;1,7;2,6;2;2,4;5;0,45;0,96;-1;4,8;4,4;4;1;1;2,47
2019;Campus Passo Fundo;Campus Passo Fundo;IFSUL;Sul;Rio Grande do Sul;Nota Bruta;IFSul;Engenharia Mecânica;Engenharia Mecânica;2,4;2,1;2,4;4,4;1,7;2,6;2;2,4;5;0,45;0,96;-1;4,8;4,4;4;1;1;2,47
2019;Campus Patos;Campus Patos;IFPB;Nordeste;Paraíba;Nota Padronizada;IFPB;Segurança No Trabalho;Tecnologia em Segurança no Trabalho;3,5;4,5;0,8;3,8;3,8;3,6;3,1;2,6;5;0,1;0,88;0,5;4,9;5;4;1;1;3,53
2019;Campus Patos;Campus Patos;IFPB;Nordeste;Paraíba;Nota Bruta;IFPB;Segurança No Trabalho;Tecnologia em Segurança no Trabalho;3,5;4,5;0,8;3,8;3,8;3,6;3,1;2,6;5;0,1;0,88;0,5;4,9;5;4;1;1;3,53
2019;Campus Paulo Afonso;Campus Paulo Afonso;IFBA;Nordeste;Bahia;Nota Padronizada;IFBA;Engenharia Elétrica;Engenharia Elétrica;2,4;2,5;1;2,6;2,6;1,6;1,8;2,7;5;0,2;0,78;0;4,3;4,4;4,2;1;1;2,45
2019;Campus Paulo Afonso;Campus Paulo Afonso;IFBA;Nordeste;Bahia;Nota Bruta;IFBA;Engenharia Elétrica;Engenharia Elétrica;2,4;2,5;1;2,6;2,6;1,6;1,8;2,7;5;0,2;0,78;0;4,3;4,4;4,2;1;1;2,45
2019;Campus Pelotas;Campus Pelotas;IFSUL;Sul;Rio Grande do Sul;Nota Padronizada;IFSul;Engenharia Elétrica;Engenharia Elétrica;3,5;3,6;2,4;4,2;3,6;3,4;2,5;3,1;5;0,5;0,94;3;5,2;4,6;4,4;1;1;3,52
2019;Campus Pelotas;Campus Pelotas;IFSUL;Sul;Rio Grande do Sul;Nota Bruta;IFSul;Engenharia Elétrica;Engenharia Elétrica;3,5;3,6;2,4;4,2;3,6;3,4;2,5;3,1;5;0,5;0,94;3;5,2;4,6;4,4;1;1;3,52
2019;Campus Pelotas Visconde da Graça;Campus Pelotas Visconde da Graça;IFSUL;Sul;Rio Grande do Sul;Nota Padronizada;IFSul;Gestão Ambiental;Tecnologia em Gestão Ambiental;3;2,3;2,6;4,4;3;2,8;2,7;2,3;5;0,5;0,92;0;5,1;5;4,2;1;1;3,07
2019;Campus Pelotas Visconde da Graça;Campus Pelotas Visconde da Graça;IFSUL;Sul;Rio Grande do Sul;Nota Bruta;IFSul;Gestão Ambiental;Tecnologia em Gestão Ambiental;3;2,3;2,6;4,4;3;2,8;2,7;2,3;5;0,5;0,92;0;5,1;5;4,2;1;1;3,07
2019;Campus Petrolina Zona Rural;Campus Petrolina Zona Rural;IFSERTAO-PE;Nordeste;Pernambuco;Nota Padronizada;IF Sertão;Agronomia;Agronomia;2,9;2,7;2,6;3,6;2,8;2,4;2,4;2,8;5;0,5;0,92;0;4,7;5;4,8;1;1;2,96
2019;Campus Petrolina Zona Rural;Campus Petrolina Zona Rural;IFSERTAO-PE;Nordeste;Pernambuco;Nota Bruta;IF Sertão;Agronomia;Agronomia;2,9;2,7;2,6;3,6;2,8;2,4;2,4;2,8;5;0,5;0,92;0;4,7;5;4,8;1;1;2,96
2019;Campus Piracicaba;Campus Piracicaba;IFSP;Sudeste;São Paulo;Nota Padronizada;IFSP;Engenharia Mecânica;Engenharia Mecânica;2,4;2,2;2,8;3,8;1,4;2,2;2,9;2;5;0,55;0,9;-2;4,6;4,8;3,6;1;1;2,42
2019;Campus Piracicaba;Campus Piracicaba;IFSP;Sudeste;São Paulo;Nota Bruta;IFSP;Engenharia Mecânica;Engenharia Mecânica;2,4;2,2;2,8;3,8;1,4;2,2;2,9;2;5;0,55;0,9;-2;4,6;4,8;3,6;1;1;2,42
2019;Campus Poços de Caldas;Campus Poços de Caldas;IFSULDEMINAS;Sudeste;Minas Gerais;Nota Padronizada;IF SUL DE MINAS;Gestão Ambiental;Tecnologia em Gestão Ambiental;3,3;3,4;2,6;4,4;3;3,2;3,1;3,5;5;0,5;0,9;0;5,2;5,2;5;1;1;3,37
2019;Campus Poços de Caldas;Campus Poços de Caldas;IFSULDEMINAS;Sudeste;Minas Gerais;Nota Bruta;IF SUL DE MINAS;Gestão Ambiental;Tecnologia em Gestão Ambiental;3,3;3,4;2,6;4,4;3;3,2;3,1;3,5;5;0,5;0,9;0;5,2;5,2;5;1;1;3,37
2019;Campus Ponta Porã;Campus Ponta Porã;IFMS;Centro-Oeste;Mato Grosso do Sul;Nota Padronizada;IFMS;Agronomia;Agronomia;2,4;1,9;2;4,2;1,5;3;3,2;3,3;5;0,4;0,94;-2;5;5,2;5;1;1;2,43
2019;Campus Ponta Porã;Campus Ponta Porã;IFMS;Centro-Oeste;Mato Grosso do Sul;Nota Bruta;IFMS;Agronomia;Agronomia;2,4;1,9;2;4,2;1,5;3;3,2;3,3;5;0,4;0,94;-2;5;5,2;5;1;1;2,43
2019;Campus Porto Alegre;Campus Porto Alegre;IFRS;Sul;Rio Grande do Sul;Nota Padronizada;IFRS;Gestão Ambiental;Tecnologia em Gestão Ambiental;3,6;3,1;4;5;3,2;3;3,9;3,9;5;0,8;1;0,5;5,1;5,6;5,2;1;1;3,69
2019;Campus Porto Alegre;Campus Porto Alegre;IFRS;Sul;Rio Grande do Sul;Nota Bruta;IFRS;Gestão Ambiental;Tecnologia em Gestão Ambiental;3,6;3,1;4;5;3,2;3;3,9;3,9;5;0,8;1;0,5;5,1;5,6;5,2;1;1;3,69
2019;Campus Primavera do Leste;Campus Primavera do Leste;IFMT;Centro-Oeste;Mato Grosso;Nota Padronizada;IFMT;Engenharia de Controle e Automação;Engenharia de Controle e Automação;2,5;2,1;0,2;0,6;3,2;3,2;3,7;3,3;5;0,05;0,6;1;5,1;5,4;4,6;1;1;2,57
2019;Campus Primavera do Leste;Campus Primavera do Leste;IFMT;Centro-Oeste;Mato Grosso;Nota Bruta;IFMT;Engenharia de Controle e Automação;Engenharia de Controle e Automação;2,5;2,1;0,2;0,6;3,2;3,2;3,7;3,3;5;0,05;0,6;1;5,1;5,4;4,6;1;1;2,57
2019;Campus Quixadá;Campus Quixadá;IFCE;Nordeste;Ceará;Nota Padronizada;IFCE;Engenharia de Produção Civil;Engenharia de Produção;3,5;4;0,8;2;3,9;4,6;4,5;4,3;5;0,15;0,68;3,5;5,8;5,6;5,4;1;1;3,55
2019;Campus Quixadá;Campus Quixadá;IFCE;Nordeste;Ceará;Nota Bruta;IFCE;Engenharia de Produção Civil;Engenharia de Produção;3,5;4;0,8;2;3,9;4,6;4,5;4,3;5;0,15;0,68;3,5;5,8;5,6;5,4;1;1;3,55
2019;Campus Quixadá;Campus Quixadá;IFCE;Nordeste;Ceará;Nota Padronizada;IFCE;Engenharia Ambiental e Sanitária;Engenharia Ambiental;3;3,2;1,4;3,4;2,7;3,6;3,4;3,6;5;0,25;0,86;0,5;5,3;5,4;5;1;1;3,01
2019;Campus Quixadá;Campus Quixadá;IFCE;Nordeste;Ceará;Nota Bruta;IFCE;Engenharia Ambiental e Sanitária;Engenharia Ambiental;3;3,2;1,4;3,4;2,7;3,6;3,4;3,6;5;0,25;0,86;0,5;5,3;5,4;5;1;1;3,01
2019;Campus Realengo;Campus Realengo;IFRJ;Sudeste;Rio de Janeiro;Nota Padronizada;IFRJ;Farmácia;Farmácia;3,6;4,2;3,4;4,4;3,3;2;2,9;3,2;5;0,65;0,96;1,5;4,6;5,4;4,8;1;1;3,66
2019;Campus Realengo;Campus Realengo;IFRJ;Sudeste;Rio de Janeiro;Nota Bruta;IFRJ;Farmácia;Farmácia;3,6;4,2;3,4;4,4;3,3;2;2,9;3,2;5;0,65;0,96;1,5;4,6;5,4;4,8;1;1;3,66
2019;Campus Realengo;Campus Realengo;IFRJ;Sudeste;Rio de Janeiro;Nota Padronizada;IFRJ;Fisioterapia;Fisioterapia;2,9;3,2;2,6;4,2;2,4;0,2;2,9;2,8;5;0,55;0,92;-0,5;4,1;5,4;4,6;1;1;2,91
2019;Campus Realengo;Campus Realengo;IFRJ;Sudeste;Rio de Janeiro;Nota Bruta;IFRJ;Fisioterapia;Fisioterapia;2,9;3,2;2,6;4,2;2,4;0,2;2,9;2,8;5;0,55;0,92;-0,5;4,1;5,4;4,6;1;1;2,91
2019;Campus Recife;Campus Recife;IFPE;Nordeste;Pernambuco;Nota Padronizada;IFPE;Engenharia Civil;Engenharia Civil;2,9;2,8;1,2;3,2;3,1;2,2;3,2;2,6;5;0,25;0,8;0,5;4,5;5;4,2;1;1;2,92
2019;Campus Recife;Campus Recife;IFPE;Nordeste;Pernambuco;Nota Bruta;IFPE;Engenharia Civil;Engenharia Civil;2,9;2,8;1,2;3,2;3,1;2,2;3,2;2,6;5;0,25;0,8;0,5;4,5;5;4,2;1;1;2,92
2019;Campus Rio de Janeiro;Campus Rio de Janeiro;IFRJ;Sudeste;Rio de Janeiro;Nota Padronizada;IFRJ;Gestão Ambiental;Tecnologia em Gestão Ambiental;3,5;4,6;3,2;4,8;3;0,4;2,6;2,3;5;0,6;0,96;0;4,1;5;4,2;1;1;3,5
2019;Campus Rio de Janeiro;Campus Rio de Janeiro;IFRJ;Sudeste;Rio de Janeiro;Nota Bruta;IFRJ;Gestão Ambiental;Tecnologia em Gestão Ambiental;3,5;4,6;3,2;4,8;3;0,4;2,6;2,3;5;0,6;0,96;0;4,1;5;4,2;1;1;3,5
2019;Campus Rio do Sul;Campus Rio do Sul;IFC;Sul;Santa Catarina;Nota Padronizada;IF Catarinense;Agronomia;Agronomia;3,4;3;3,8;4,6;3,2;3;2,5;3,2;5;0,75;0,96;0,5;5;5;5;1;1;3,48
2019;Campus Rio do Sul;Campus Rio do Sul;IFC;Sul;Santa Catarina;Nota Bruta;IF Catarinense;Agronomia;Agronomia;3,4;3;3,8;4,6;3,2;3;2,5;3,2;5;0,75;0,96;0,5;5;5;5;1;1;3,48
2019;Campus Rio Grande;Campus Rio Grande;IFRS;Sul;Rio Grande do Sul;Nota Padronizada;IFRS;Engenharia Mecânica;Engenharia Mecânica;4;4,3;1,8;4;4,9;3,2;3,4;4;5;0,35;0,92;5,5;5,1;5,2;5,2;1;1;4,08
2019;Campus Rio Grande;Campus Rio Grande;IFRS;Sul;Rio Grande do Sul;Nota Bruta;IFRS;Engenharia Mecânica;Engenharia Mecânica;4;4,3;1,8;4;4,9;3,2;3,4;4;5;0,35;0,92;5,5;5,1;5,2;5,2;1;1;4,08
2019;Campus Rio Pomba;Campus Rio Pomba;IFSUDESTEMG;Sudeste;Minas Gerais;Nota Padronizada;IFSEMG;Agroecologia;Agronomia;3,4;3,9;2,8;2,2;3,6;2,6;2,5;2,9;5;0,55;0,84;1;4,8;5;4,8;1;1;3,46
2019;Campus Rio Pomba;Campus Rio Pomba;IFSUDESTEMG;Sudeste;Minas Gerais;Nota Bruta;IFSEMG;Agroecologia;Agronomia;3,4;3,9;2,8;2,2;3,6;2,6;2,5;2,9;5;0,55;0,84;1;4,8;5;4,8;1;1;3,46
2019;Campus Rio Pomba;Campus Rio Pomba;IFSUDESTEMG;Sudeste;Minas Gerais;Nota Padronizada;IFSEMG;Zootecnia;Zootecnia;2,5;2,1;1,6;1,2;2,5;3,2;3;2,9;5;0,55;0,86;-0,5;5,1;5,2;5;1;1;2,55
2019;Campus Rio Pomba;Campus Rio Pomba;IFSUDESTEMG;Sudeste;Minas Gerais;Nota Bruta;IFSEMG;Zootecnia;Zootecnia;2,5;2,1;1,6;1,2;2,5;3,2;3;2,9;5;0,55;0,86;-0,5;5,1;5,2;5;1;1;2,55
2019;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Padronizada;IF Goiano;Agronegócio;Tecnologia em Agronegócios;2,2;2,1;3,4;4,2;1,4;1;0,4;1,4;5;0,65;0,92;-2,5;4,4;4,6;4,2;1;1;2,28
2019;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Bruta;IF Goiano;Agronegócio;Tecnologia em Agronegócios;2,2;2,1;3,4;4,2;1,4;1;0,4;1,4;5;0,65;0,92;-2,5;4,4;4,6;4,2;1;1;2,28
2019;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Padronizada;IF Goiano;Zootecnia;Zootecnia;2,6;1,2;3,6;4,2;2,3;1,8;1,8;2,2;5;0,8;0,96;-1;4,5;4,8;4,6;1;1;2,6
2019;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Bruta;IF Goiano;Zootecnia;Zootecnia;2,6;1,2;3,6;4,2;2,3;1,8;1,8;2,2;5;0,8;0,96;-1;4,5;4,8;4,6;1;1;2,6
2019;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Padronizada;IF Goiano;Agronomia;Agronomia;3,2;3,1;4,6;4;2,5;2;2;2,4;5;0,9;0,94;-0,5;4,5;4,8;4,6;1;1;3,22
2019;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Bruta;IF Goiano;Agronomia;Agronomia;3,2;3,1;4,6;4;2,5;2;2;2,4;5;0,9;0,94;-0,5;4,5;4,8;4,6;1;1;3,22
2019;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Padronizada;IF Goiano;Engenharia de Alimentos;Engenharia de Alimentos;2,3;1,3;3,4;5;1,8;1,2;0,9;2,6;5;0,75;1;-2;4,4;4,6;4,6;1;1;2,38
2019;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Bruta;IF Goiano;Engenharia de Alimentos;Engenharia de Alimentos;2,3;1,3;3,4;5;1,8;1,2;0,9;2,6;5;0,75;1;-2;4,4;4,6;4,6;1;1;2,38
2019;Campus Salinas;Campus Salinas;IFNMG;Sudeste;Minas Gerais;Nota Padronizada;IFNMG;Medicina Veterinária;Medicina Veterinária;2,6;1,9;3,6;5;1,6;2,4;2,4;2,8;5;0,75;1;-1;4,6;4,8;4,6;1;1;2,65
2019;Campus Salinas;Campus Salinas;IFNMG;Sudeste;Minas Gerais;Nota Bruta;IFNMG;Medicina Veterinária;Medicina Veterinária;2,6;1,9;3,6;5;1,6;2,4;2,4;2,8;5;0,75;1;-1;4,6;4,8;4,6;1;1;2,65
2019;Campus Salinas;Campus Salinas;IFNMG;Sudeste;Minas Gerais;Nota Padronizada;IFNMG;Engenharia de Alimentos;Engenharia de Alimentos;2,4;2;0,4;3,4;2,6;2,2;3,3;3,1;5;0,3;0,94;0;4,8;5,4;5;1;1;2,48
2019;Campus Salinas;Campus Salinas;IFNMG;Sudeste;Minas Gerais;Nota Bruta;IFNMG;Engenharia de Alimentos;Engenharia de Alimentos;2,4;2;0,4;3,4;2,6;2,2;3,3;3,1;5;0,3;0,94;0;4,8;5,4;5;1;1;2,48
2019;Campus Salvador;Campus Salvador;IFBA;Nordeste;Bahia;Nota Padronizada;IFBA;Engenharia Industrial Elétrica;Engenharia Elétrica;3,1;3,5;3;3,4;3;0,8;1,7;2,4;5;0,6;0,86;1;3,9;4,2;4;1;1;3,11
2019;Campus Salvador;Campus Salvador;IFBA;Nordeste;Bahia;Nota Bruta;IFBA;Engenharia Industrial Elétrica;Engenharia Elétrica;3,1;3,5;3;3,4;3;0,8;1,7;2,4;5;0,6;0,86;1;3,9;4,2;4;1;1;3,11
2019;Campus Salvador;Campus Salvador;IFBA;Nordeste;Bahia;Nota Padronizada;IFBA;Engenharia Industrial Mecânica;Engenharia Mecânica;2,7;2,9;2,6;3,8;2,2;1,6;2,5;3;5;0,55;0,9;0;4,3;4,6;4,4;1;1;2,79
2019;Campus Salvador;Campus Salvador;IFBA;Nordeste;Bahia;Nota Bruta;IFBA;Engenharia Industrial Mecânica;Engenharia Mecânica;2,7;2,9;2,6;3,8;2,2;1,6;2,5;3;5;0,55;0,9;0;4,3;4,6;4,4;1;1;2,79
2019;Campus Salvador;Campus Salvador;IFBA;Nordeste;Bahia;Nota Padronizada;IFBA;Engenharia Química;Engenharia Química;3,1;3,9;2,8;2,8;2,8;1,6;2,7;3,2;5;0,55;0,86;0,5;4,2;4,8;4,6;1;1;3,17
2019;Campus Salvador;Campus Salvador;IFBA;Nordeste;Bahia;Nota Bruta;IFBA;Engenharia Química;Engenharia Química;3,1;3,9;2,8;2,8;2,8;1,6;2,7;3,2;5;0,55;0,86;0,5;4,2;4,8;4,6;1;1;3,17
2019;Campus Santa Luzia;Campus Santa Luzia;IFMG;Sudeste;Minas Gerais;Nota Padronizada;IFMG;Arquitetura e Urbanismo;Arquitetura e Urbanismo;3;3,4;2;4,6;2,7;2;2;3,2;5;0,4;0,96;0,5;4,5;4,8;4,8;1;1;3,05
2019;Campus Santa Luzia;Campus Santa Luzia;IFMG;Sudeste;Minas Gerais;Nota Bruta;IFMG;Arquitetura e Urbanismo;Arquitetura e Urbanismo;3;3,4;2;4,6;2,7;2;2;3,2;5;0,4;0,96;0,5;4,5;4,8;4,8;1;1;3,05
2019;Campus Santa Luzia;Campus Santa Luzia;IFMG;Sudeste;Minas Gerais;Nota Padronizada;IFMG;Engenharia Civil;Engenharia Civil;3,5;3,7;0,8;4;4,2;3;3,2;4,2;5;0,15;0,9;2,5;4,9;5;5,4;1;1;3,57
2019;Campus Santa Luzia;Campus Santa Luzia;IFMG;Sudeste;Minas Gerais;Nota Bruta;IFMG;Engenharia Civil;Engenharia Civil;3,5;3,7;0,8;4;4,2;3;3,2;4,2;5;0,15;0,9;2,5;4,9;5;5,4;1;1;3,57
2019;Campus Santa Teresa;Campus Santa Teresa;IFES;Sudeste;Espírito Santo;Nota Padronizada;IFES;Agronomia;Agronomia;3,2;3,4;3;4,2;3,1;1,4;2,7;1,5;5;0,6;0,94;0;4,3;5;4,2;1;1;3,25
2019;Campus Santa Teresa;Campus Santa Teresa;IFES;Sudeste;Espírito Santo;Nota Bruta;IFES;Agronomia;Agronomia;3,2;3,4;3;4,2;3,1;1,4;2,7;1,5;5;0,6;0,94;0;4,3;5;4,2;1;1;3,25
2019;Campus Santo Augusto;Campus Santo Augusto;IF FARROUPILHA;Sul;Rio Grande do Sul;Nota Padronizada;IFFarroupilha;Gestão do Agronegócio;Tecnologia em Agronegócios;3;3,1;1,8;5;2,7;2,8;2,3;1,7;5;0,4;1;0,5;5,2;5,2;4,4;1;1;3,01
2019;Campus Santo Augusto;Campus Santo Augusto;IF FARROUPILHA;Sul;Rio Grande do Sul;Nota Bruta;IFFarroupilha;Gestão do Agronegócio;Tecnologia em Agronegócios;3;3,1;1,8;5;2,7;2,8;2,3;1,7;5;0,4;1;0,5;5,2;5,2;4,4;1;1;3,01
2019;Campus Farroupilha;Campus Farroupilha;IFRS;Sul;Rio Grande do Sul;Nota Padronizada;IFRS;Engenharia Mecânica;Engenharia Mecânica;3,1;3,1;2,4;3,2;2,9;2,2;2,9;3,3;5;0,5;0,86;1,5;4,6;4,8;4,6;1;1;3,11
2019;Campus Farroupilha;Campus Farroupilha;IFRS;Sul;Rio Grande do Sul;Nota Bruta;IFRS;Engenharia Mecânica;Engenharia Mecânica;3,1;3,1;2,4;3,2;2,9;2,2;2,9;3,3;5;0,5;0,86;1,5;4,6;4,8;4,6;1;1;3,11
2019;Campus Farroupilha;Campus Farroupilha;IFRS;Sul;Rio Grande do Sul;Nota Padronizada;IFRS;Engenharia de Controle e Automação;Engenharia de Controle e Automação;3,7;3,7;2,4;4,2;4,1;3,4;3,1;4,2;5;0,45;0,94;3;5,3;5;5,4;1;1;3,78
2019;Campus Farroupilha;Campus Farroupilha;IFRS;Sul;Rio Grande do Sul;Nota Bruta;IFRS;Engenharia de Controle e Automação;Engenharia de Controle e Automação;3,7;3,7;2,4;4,2;4,1;3,4;3,1;4,2;5;0,45;0,94;3;5,3;5;5,4;1;1;3,78
2019;Campus São João Evangelista;Campus São João Evangelista;IFMG;Sudeste;Minas Gerais;Nota Padronizada;IFMG;Agronomia;Agronomia;3,1;2,9;2,6;4,4;2,8;3,2;2,5;2,4;5;0,5;0,96;0;5,1;5;4,6;1;1;3,13
2019;Campus São João Evangelista;Campus São João Evangelista;IFMG;Sudeste;Minas Gerais;Nota Bruta;IFMG;Agronomia;Agronomia;3,1;2,9;2,6;4,4;2,8;3,2;2,5;2,4;5;0,5;0,96;0;5,1;5;4,6;1;1;3,13
2019;Campus São Mateus;Campus São Mateus;IFES;Sudeste;Espírito Santo;Nota Padronizada;IFES;Engenharia Mecânica;Engenharia Mecânica;2,5;2,9;0,8;3,4;2,2;2,2;2,5;3,2;5;0,15;0,88;0;4,6;4,6;4,6;1;1;2,52
2019;Campus São Mateus;Campus São Mateus;IFES;Sudeste;Espírito Santo;Nota Bruta;IFES;Engenharia Mecânica;Engenharia Mecânica;2,5;2,9;0,8;3,4;2,2;2,2;2,5;3,2;5;0,15;0,88;0;4,6;4,6;4,6;1;1;2,52
2019;Campus São Paulo;Campus São Paulo;IFSP;Sudeste;São Paulo;Nota Padronizada;IFSP;Engenharia de Controle e Automação;Engenharia de Controle e Automação;2,8;2,9;2,8;4,2;2,1;1,6;2,3;2,9;5;0,55;0,92;-1,5;4,4;4,6;4,4;1;1;2,83
2019;Campus São Paulo;Campus São Paulo;IFSP;Sudeste;São Paulo;Nota Bruta;IFSP;Engenharia de Controle e Automação;Engenharia de Controle e Automação;2,8;2,9;2,8;4,2;2,1;1,6;2,3;2,9;5;0,55;0,92;-1,5;4,4;4,6;4,4;1;1;2,83
2019;Campus São Paulo;Campus São Paulo;IFSP;Sudeste;São Paulo;Nota Padronizada;IFSP;Engenharia Civil;Engenharia Civil;3,2;3,9;3;5;2,5;2,4;2,3;2,9;5;0,6;1;-0,5;4,6;4,6;4,4;1;1;3,27
2019;Campus São Paulo;Campus São Paulo;IFSP;Sudeste;São Paulo;Nota Bruta;IFSP;Engenharia Civil;Engenharia Civil;3,2;3,9;3;5;2,5;2,4;2,3;2,9;5;0,6;1;-0,5;4,6;4,6;4,4;1;1;3,27
2019;Campus São Paulo;Campus São Paulo;IFSP;Sudeste;São Paulo;Nota Padronizada;IFSP;Engenharia de Produção;Engenharia de Produção;2,5;3;2,2;4,6;1,6;1,4;2,4;3,5;5;0,4;0,96;-2;4,1;4,8;4,8;1;1;2,59
2019;Campus São Paulo;Campus São Paulo;IFSP;Sudeste;São Paulo;Nota Bruta;IFSP;Engenharia de Produção;Engenharia de Produção;2,5;3;2,2;4,6;1,6;1,4;2,4;3,5;5;0,4;0,96;-2;4,1;4,8;4,8;1;1;2,59
2019;Campus São Paulo;Campus São Paulo;IFSP;Sudeste;São Paulo;Nota Padronizada;IFSP;Engenharia Eletrônica;Engenharia Elétrica;2,9;3,1;2,8;4;2,2;2,4;2,9;3,3;5;0,55;0,92;-1;4,7;4,8;4,6;1;1;2,95
